date,A1_actual,A2_actual,B1_actual,B2_actual,cohort_A_actual,cohort_B_actual,aggregate_actual,A2_pred,B1_pred,B2_pred,A1_pred,cohort_A_pred,cohort_B_pred,aggregate_pred,label
5/30/24,820559.8,97022.58,244788.3,65319.8,917582.38,310108.1,1227690.48,79165.76401,230867.6888,54271.79033,680984.6043,758542.5971,283520.0588,1044099.191,train
5/31/24,581503.03,72984.99,219306,59601.67,654488.02,278907.67,933395.69,77038.60342,222009.1557,51883.57834,646120.8127,722212.0023,272202.4001,997050.9457,train
6/1/24,600368.05,71634.78,218578.7,55132.31,672002.83,273711.01,945713.84,74284.80531,229432.3264,54276.09657,630972.7306,704050.6278,282329.5795,990417.8921,train
6/2/24,1158665.07,106103.1,273839.25,52642.67,1264768.17,326481.92,1591250.09,97108.62856,268072.4713,61711.49973,963371.6053,1054042.163,327700.4027,1382571.13,train
6/3/24,1165696.7,119591.3,280136.55,74783.46,1285288,354920.01,1640208.01,101823.1797,262658.6434,59857.46208,927513.6564,1026385.035,320683.1717,1346035.267,train
6/4/24,720610.55,94252.42,241976.05,58437.03,814862.97,300413.08,1115276.05,85680.87247,238631.5319,57019.15298,713048.8241,798025.285,295379.1745,1095745.629,train
6/5/24,781811.8,96676.28,251114.35,62296.16,878488.08,313410.51,1191898.59,83492.83641,243751.0762,56632.44255,729091.2686,811385.7438,299420.3937,1112807.364,train
6/6/24,633331.03,69610.7,225860.25,55396.84,702941.73,281257.09,984198.82,79629.96225,234703.9005,54327.62228,689694.0403,768245.5601,288037.6832,1058739.411,train
6/7/24,655522.15,73718.05,214212.3,51084.35,729240.2,265296.65,994536.85,77501.55489,225674.5566,51995.17239,654453.1813,731545.2621,276570.6322,1011173.882,train
6/8/24,726357.26,98637.79,262639.3,58520.5,824995.05,321159.8,1146154.85,74742.3142,233181.7154,54455.17053,639140.1598,713203.6907,286878.4264,1004533.185,train
6/9/24,728216.26,100717.27,260621.3,74512.89,828933.53,335134.19,1164067.72,80483.70858,261254.537,60776.48833,720017.1141,799828.005,321608.706,1127745.051,train
6/10/24,711375.7,95692.11,257945.45,58211.56,807067.81,316157.01,1123224.82,84404.55295,255909.2402,59020.67739,693175.0907,778822.5561,314715.0909,1097926.16,train
6/11/24,740478.2,84454.42,247867.5,58358.03,824932.62,306225.53,1131158.15,86249.76154,242336.1912,57411.58565,722149.3212,808344.1031,300120.1466,1111313.866,train
6/12/24,726771.45,84009.87,257490.85,53229.11,810781.32,310719.96,1121501.28,84061.75196,247448.3614,57092.07144,738280.2105,821783.887,304199.54,1128500.747,train
6/13/24,642185.75,78549.57,227265.95,62588.63,720735.32,289854.58,1010589.9,80187.1304,238173.028,54836.4401,698246.1015,777971.1322,292602.0178,1073517.277,train
6/14/24,731629.75,68325.54,238223.85,46996.02,799955.29,285219.87,1085175.16,78058.76814,228917.295,52547.86278,662408.7522,740665.0288,280915.7584,1025106.208,train
6/15/24,589233.7,76258.34,195955,52588.27,665492.04,248543.27,914035.31,75294.89717,236432.2187,55103.49974,646730.6264,721933.2776,291342.2548,1018162.638,train
6/16/24,914604.85,90881.48,242861.7,59006.17,1005486.33,301867.87,1307354.2,98465.18269,276070.4628,62805.21992,987118.5757,1080568.153,338114.2678,1421017.158,train
6/17/24,938463.4,121190.33,280038,59432.83,1059653.73,339470.83,1399124.56,103285.3615,270303.658,61068.73023,949999.9016,1051897.134,330813.2654,1383090.814,train
6/18/24,793559.65,107161.52,249110.25,55477.99,900721.17,304588.24,1205309.41,86946.48372,245393.4385,58317.97407,729992.7879,817559.0639,304643.5875,1125535.295,train
6/19/24,874271.65,81566.23,263236.6,58257.7,955837.88,321494.3,1277332.18,84762.34689,250463.575,58067.94055,746017.2971,830889.5034,308736.9761,1142617.184,train
6/20/24,615409.95,92038.58,223305.15,64976.83,707448.53,288281.98,995730.51,80877.23859,240976.6575,55845.47507,705287.7676,786333.1269,296924.4066,1086628.833,train
6/21/24,602472.95,65861.83,203521.3,49400.46,668334.78,252921.76,921256.54,78753.07367,231522.5558,53583.55096,668821.4588,748374.4825,285030.1093,1037321.058,train
6/22/24,571594.25,64459.15,209485.65,46991.06,636053.4,256476.71,892530.11,75987.64356,239037.6462,56261.60378,652727.8251,729200.2544,295579.2654,1029993.728,train
6/23/24,708398.62,72730.31,245706.45,54467.11,781128.93,300173.56,1081302.49,81868.4498,267613.1216,62952.76783,734801.144,817284.3089,331286.0012,1155728.632,train
6/24/24,695379.3,89168.85,259784.55,69992.77,784548.15,329777.32,1114325.47,85905.34488,261949.4149,61290.03123,706889.4855,795334.8397,324118.8789,1124575.081,train
6/25/24,686824.35,80555.8,245802.15,52241.75,767380.15,298043.9,1065424.05,87835.93555,247890.0805,59770.95761,735888.1264,824969.8791,309036.6406,1137685.428,train
6/26/24,882116.45,74896.76,275873.25,54035.79,957013.21,329909.04,1286922.25,85661.91103,252965.6456,59589.33666,751763.0542,838163.9986,313200.3544,1154678.917,train
6/27/24,701285.17,76208.44,246441.7,56676.63,777493.61,303118.33,1080611.94,81768.23145,243353.341,57379.8839,710470.584,792989.624,301241.4607,1097867.995,train
6/28/24,557826.95,63313.07,231249,49165.4,621140.02,280414.4,901554.42,79654.15751,233790.8701,55123.55828,673516.8333,754510.7271,289211.8045,1047860.248,train
6/29/24,679770.35,67412.77,220627.05,56684.85,747183.12,277311.9,1024495.02,76891.06698,241379.6954,57948.97959,657115.4738,735006.0612,299970.3275,1040304.907,train
6/30/24,1407799.15,124471.86,270540.4,74045.73,1532271.01,344586.13,1876857.14,100631.4777,281776.1882,66212.20204,1002301.902,1099539.363,348184.2283,1451346.573,train
7/1/24,1204062.82,138263.83,293653.35,71132.23,1342326.65,364785.58,1707112.23,105644.8854,275851.6425,64539.68586,964012.8143,1069830.121,340751.9644,1412127.128,train
7/2/24,905585.05,119538.93,259078.7,74891.48,1025123.98,333970.18,1359094.16,89009.91321,250425.4629,61782.38365,740339.1917,831123.1552,313905.8022,1148841.102,train
7/3/24,757279.48,96668.74,254879.1,58866.69,853948.22,313745.79,1167694.01,86852.90923,255627.6134,61665.21023,756206.8974,844344.0608,318267.5909,1166028.389,train
7/4/24,861764.2,114155.04,284267.95,68745.35,975919.24,353013.3,1328932.54,82950.95975,246005.2581,59561.05051,714607.4275,798690.1015,306261.9739,1108740.836,train
7/5/24,707638.4,93630.74,249745.25,70418.8,801269.14,320164.05,1121433.19,80852.8171,236444.8803,57393.30374,677414.4957,759832.7983,294191.5908,1058371.922,train
7/6/24,619067.65,80313.73,246277.15,60050.84,699381.38,306327.99,1005709.37,78094.80016,244249.144,60517.47076,660931.5061,740130.023,305320.7926,1050931.848,train
7/7/24,733042.85,91253.24,304666.65,79524.21,824296.09,384190.86,1208486.95,84229.87943,273633.1959,67999.35712,743899.3416,829342.9561,342515.5179,1179374.5,train
7/8/24,678320.05,85866.05,267961.45,61904.44,764186.1,329865.89,1094051.99,88482.87442,268064.34,66478.69501,715580.8554,806958.264,335450.9502,1147845.542,train
7/9/24,692165,83639.27,234912.45,62207.38,775804.27,297119.83,1072924.1,90577.33272,253926.0377,65097.70522,744950.204,836993.1641,320210.4635,1161613.146,train
7/10/24,815518.58,83449.68,265035.65,74298.32,898968.26,339333.97,1238302.23,88442.69208,259419.4475,65163.7229,761118.7993,850433.6477,324939.1991,1179483.154,train
7/11/24,674289.25,86182.05,242776.6,69684.72,760471.3,312461.32,1072932.62,84528.67325,249883.3627,62999.46893,719487.8189,804735.8268,312969.6076,1122070.232,train
7/12/24,599981.03,74985.64,225609.9,57214.45,674966.67,282824.35,957791.02,82450.08987,240409.7157,60761.89398,682312.5025,765903.582,300928.7047,1071672.254,train
7/13/24,622608.78,63013.63,250330.45,58694.13,685622.41,309024.58,994646.99,79696.51864,248607.2664,64125.76265,666020.0025,746401.1433,312635.0608,1064775.442,train
7/14/24,805577.3,99312.96,266985.15,71746.15,904890.26,338731.3,1243621.56,104446.7772,290715.7002,73551.63555,1016504.31,1117161.093,363521.8011,1486817.823,train
7/15/24,896709.1,91576.64,303105.75,69772.99,988285.74,372878.74,1361164.48,109805.4336,285135.4829,71965.23506,978394.2051,1087665.287,356426.6323,1448105.772,train
7/16/24,807912.1,98051.44,286419.6,69075.68,905963.54,355495.28,1261458.82,92649.61616,259372.2254,69147.28796,752035.0765,845616.721,328993.8617,1179442.364,train
7/17/24,837910.1,91051.83,281360.45,69069.31,928961.93,350429.76,1279391.69,90538.72923,265324.1703,69268.74256,768918.7492,859820.6971,334257.5754,1198577.235,train
7/18/24,682326.85,82783.44,252977.75,57314.96,765110.29,310292.71,1075403,86602.46797,255910.9422,67015.33976,727438.5174,814258.7574,322346.6364,1141237.685,train
7/19/24,660357.6,86383.7,241736.65,59811.98,746741.3,301548.63,1048289.93,84542.6653,246545.6285,64678.22608,690443.1867,775621.6737,310340.9871,1090991.508,train
7/20/24,647605.05,86202.46,230286.75,54609.96,733807.51,284896.71,1018704.22,81787.49395,255309.3076,68301.75981,674574.0907,756552.493,322833.1316,1085028.021,train
7/21/24,749642.9,82351.1,267696.24,68033.46,831994,335729.7,1167723.7,88353.93852,286752.5432,76856.14382,760398.2897,849013.7719,363032.0275,1219680.283,train
7/22/24,747847.35,103517.39,278499.1,73893.48,851364.74,352392.58,1203757.32,92965.90748,281654.1915,75239.62859,732642.4831,827428.1068,356420.488,1189181.123,train
7/23/24,862998.49,96613.5,295008.65,71352.99,959611.99,366361.64,1325973.63,95322.91828,267517.1445,73771.22374,764043.4599,859700.5871,341082.6377,1205691.948,train
7/24/24,753945.47,83897.13,261826.35,55014.99,837842.6,316841.34,1154683.94,93230.99324,274054.6128,73935.03734,782077.3994,875099.5788,347003.1862,1226631.684,train
7/25/24,719092.13,77960.65,263380.83,52982.01,797052.78,316362.84,1113415.62,89254.23279,264715.484,71559.87928,740753.921,829670.3063,335083.2095,1169295.853,train
7/26/24,773465.69,82142.61,251600.35,61914.16,855608.3,313514.51,1169122.81,87206.06964,255395.1407,69090.24332,703932.893,791229.5161,323027.8774,1119127.061,train
7/27/24,617398.42,72847.71,243448.9,63075.34,690246.13,306524.24,996770.37,84436.1935,264848.806,72985.10693,688611.0062,772707.5104,336466.1506,1114335.887,train
7/28/24,1601986,139584.47,287526.85,81159.64,1741570.47,368686.49,2110256.96,110845.8187,310580.9902,83786.33438,1053350.451,1159066.677,392245.0157,1559482.361,train
7/29/24,1643114.45,163901.62,341311.1,86372.19,1807016.07,427683.29,2234699.36,116730.1051,305472.3867,82043.67375,1016223.819,1131018.746,385576.7199,1522325.963,train
7/30/24,1101067.6,134155.9,322350.45,93999.73,1235223.5,416350.18,1651573.68,98658.74489,278640.3441,78886.11271,782990.8447,881370.9361,356801.6661,1242752.66,train
7/31/24,1223720.01,148576.39,357512.25,85139.35,1372296.4,442651.6,1814948,96572.97982,285809.093,79072.71034,802545.2676,898315.2158,363410.7378,1265861.793,train
8/1/24,823762.5,98375.62,313595.8,73946.6,922138.12,387542.4,1309680.52,92528.4867,276400.6109,76539.87755,761165.8049,852786.3673,351309.8436,1208136.314,train
8/2/24,754284.65,96753.7,290523.45,77959.19,851038.35,368482.64,1219520.99,90476.95783,266970.9061,73901.88991,724309.174,814332.8435,339019.3624,1157666.633,train
8/3/24,781578,97154.83,297397.65,73544.88,878732.83,370942.53,1249675.36,87671.20195,277146.0798,78067.86434,709501.8767,796303.0642,353462.5834,1154047.071,train
8/4/24,914309.55,111582.7,320660.8,83449.04,1025892.25,404109.84,1430002.09,94862.21956,312016.3289,87865.93226,801868.4904,895880.6851,398333.1285,1300296.509,train
8/5/24,773612.45,100179.86,299456.15,88907.15,873792.31,388363.3,1262155.61,99971.43682,307156.973,86029.68494,774636.3655,875318.7816,391878.0392,1270711.24,train
8/6/24,673720.25,82806.66,275742.15,83028.37,756526.91,358770.52,1115297.43,102664.4614,292354.556,84354.08619,809969.2134,911766.57,375733.4726,1291283.349,train
8/7/24,814936.61,100452.55,289790.05,76547.15,915389.16,366337.2,1281726.36,100562.8609,300084.4076,84536.48025,831267.7789,930442.9402,382935.5838,1316633.073,train
8/8/24,905909,116689.59,320838.75,79150.76,1022598.59,399989.51,1422588.1,96414.5869,290376.855,81807.88541,789400.0957,884350.4559,370383.7046,1257808.959,train
8/9/24,766529.1,94499.85,285384.9,81145.58,861028.95,366530.48,1227559.43,94336.02054,280604.3724,78964.27417,752095.2402,845461.9094,357582.5249,1206365.61,train
8/10/24,670398.57,88250.63,284684.9,79935.01,758649.2,364619.91,1123269.11,91464.99946,291404.7597,83385.94835,737590.6237,827677.0177,372941.154,1203621.358,train
8/11/24,1324936.16,128455.13,328777.75,78309.75,1453391.29,407087.5,1860478.79,120231.3517,342139.4706,95682.53704,1131073.36,1244472.32,435251.5317,1687675.111,train
8/12/24,1265766.1,143501.46,334903.55,87515.2,1409267.56,422418.75,1831686.31,126773.5224,336851.4731,93640.05592,1093844.436,1217166.539,428247.655,1650466.21,train
8/13/24,931660.65,105304.11,287788.8,89891.57,1036964.76,377680.37,1414645.13,107275.8554,307505.6863,89976.73727,844769.627,950626.9556,396575.7158,1349665.088,train
8/14/24,984299.15,115803.6,321212.9,85062.39,1100102.75,406275.29,1506378.04,105127.0433,315593.9956,90120.88295,867818.7451,970989.9839,404131.328,1376948.055,train
8/15/24,857623.15,93560.25,292987.55,82516.46,951183.4,375504.01,1326687.41,100830.7843,305304.3657,87158.91918,824265.4324,923373.5436,390794.2653,1316027.716,train
8/16/24,805497.47,93233.78,307019.85,86474.2,898731.25,393494.05,1292225.3,98692.27563,294913.3471,84073.8882,785405.1729,883171.9614,377155.6458,1262671.871,train
8/17/24,785997.1,101599.79,316270.5,89577.36,887596.89,405847.86,1293444.75,95718.69791,306103.8023,88718.83123,770290.8121,864925.7306,393170.4835,1260158.088,train
8/18/24,904421.25,100436.53,351187.15,101186.53,1004857.78,452373.68,1457231.46,103655.7649,344475.3987,99737.54957,871527.6468,974439.4496,442921.4858,1421254.577,train
8/19/24,808048.32,90936.96,325406.9,89263.5,898985.28,414670.4,1313655.68,109320.3227,338885.1615,97530.0397,842741.6362,953276.1553,435486.3186,1390064.311,train
8/20/24,932391.65,101851.19,316579.1,83664.92,1034242.84,400244.02,1434486.86,112339.6529,322257.6118,95500.51213,881904.9647,994086.3026,417202.0948,1413500.905,train
8/21/24,962404.8,107063.57,324180.75,89026.61,1069468.37,413207.36,1482675.73,110103.3562,330390.6828,95567.75659,905703.0171,1015441.963,424751.4559,1441954.383,train
8/22/24,831055.2,100132.21,310262.75,85827.23,931187.41,396089.98,1327277.39,105612.8114,319247.8264,92339.78703,860529.0263,965937.0008,410301.8399,1377962.598,train
8/23/24,791697.43,96571.17,291875.55,82112.54,888268.6,373988.09,1262256.69,103376.6024,307987.9478,88983.67673,820151.0628,924078.6922,395522.3386,1321782.029,train
8/24/24,832793.95,104300.12,302785.25,94326.47,937094.07,397111.72,1334205.79,100260.4207,319229.3324,93803.45965,804481.0989,905097.6949,411794.1602,1318711.679,train
8/25/24,1146111.6,124882.28,359489.6,113748.3,1270993.88,473237.9,1744231.78,131819.7034,374000.408,107440.0409,1233659.68,1361339.83,479655.1928,1848621.2,train
8/26/24,1067977.2,127315.57,354618.85,109113.61,1195292.77,463732.46,1659025.23,139007.044,367340.6276,104945.7829,1192854.007,1331691.027,470911.1624,1807109.237,train
8/27/24,905095.05,127945.27,334852.7,109019.27,1033040.32,443871.97,1476912.29,117628.6002,334462.6683,100639.1094,920913.3226,1040063.289,435045.0674,1476868.81,train
8/28/24,880683.4,107434.32,323369.7,107360.79,988117.72,430730.49,1418848.21,115261.571,342289.5524,100591.1419,945537.5409,1062144.271,442188.133,1505536.595,train
8/29/24,934016,111058.51,316296.25,102798.07,1045074.51,419094.32,1464168.83,110530.5251,330125.7571,97075.52883,898076.9684,1010020.253,426407.9754,1437582.908,train
8/30/24,825453.75,101771.32,324548.3,98190.4,927225.07,422738.7,1349963.77,108155.1335,317861.9425,93430.77203,855572.0047,965836.7162,410308.6701,1377761.14,train
8/31/24,797296.95,101074.93,310745.3,117487.26,898371.88,428232.56,1326604.44,104855.5465,328800.4723,98365.81149,838790.6227,945507.3811,426391.9782,1373241.519,train
9/1/24,938119.35,119358.42,366946.6,116909.16,1057477.77,483855.76,1541333.53,113494.4029,368696.9887,110320.6755,948497.5865,1064610.805,478765.8589,1546525.159,train
9/2/24,981760.6,122569.29,435230.9,126082.31,1104329.89,561313.21,1665643.1,119625.5957,361365.2048,107616.4153,916487.9637,1040704.931,469110.4698,1510115.663,train
9/3/24,860594.95,115937.81,331755.95,111388.27,976532.76,443144.22,1419676.98,122844.1845,342311.252,105114.2214,958194.3868,1084251.112,447809.3364,1532820.167,train
9/4/24,945115.4,120147.85,359937.25,98726.94,1065263.25,458664.19,1523927.44,120303.1056,349558.0461,104920.0354,982971.7964,1106326.379,454230.0196,1560626.586,train
9/5/24,954042.37,127536.03,389992.3,103474.16,1081578.4,493466.46,1575044.86,115293.4248,336395.5149,101112.4742,932760.3039,1051057.797,437112.9717,1488240.721,train
9/6/24,895109.27,106324.19,344287.25,108377.14,1001433.46,452664.39,1454097.85,112740.3328,323185.7217,97179.49427,887719.8053,1004074.138,419732.4608,1424372.123,train
9/7/24,952075.9,109471.14,363407.95,113881.07,1061547.04,477289.02,1538836.06,109222.944,333573.4302,102167.6081,869373.4729,981890.7832,435273.6976,1417702.02,train
9/8/24,1496667.35,141952.94,440219.45,126859.36,1638620.29,567078.81,2205699.1,143433.5933,389147.1244,116700.9732,1330847.847,1474279.559,504974.1064,1982451.017,train
9/9/24,1286987.85,157867.72,395942.6,111647.69,1444855.57,507590.29,1952445.86,151061.4123,380588.6026,113677.2223,1284399.944,1439461.854,493766.4225,1932907.069,train
9/10/24,1118988.15,143600.2,362829.3,112262.33,1262588.35,475091.63,1737679.98,127654.7166,345049.0166,108708.5951,989584.4639,1121969.651,454310.0829,1575426.112,train
9/11/24,1033885.25,142941.55,363372.7,122755.19,1176826.8,486127.89,1662954.69,124904.4035,351628.3046,108351.8522,1013862.891,1143337.619,459898.4438,1601546.995,train
9/12/24,970316.82,131437.03,333811.4,116124.83,1101753.85,449936.23,1551690.08,119593.6452,337712.3327,104269.9621,960793.1739,1084775.124,441699.0271,1524900.994,train
9/13/24,958452.5,122904.09,341654.35,93222.15,1081356.59,434876.5,1516233.09,116834.3071,323827.1819,100070.9642,913151.818,1034868.795,423327.0994,1457192.143,train
9/14/24,886915.63,118983.64,364893.21,111466.23,1005899.27,476359.44,1482258.71,113078.0291,333621.5196,105058.0654,893036.287,1010592.966,438192.707,1448116.683,train
9/15/24,1047372.53,112613.04,396172.95,118030.17,1159985.57,514203.12,1674188.69,122177.8707,372638.1582,117492.5138,1007267.994,1134996.595,490122.9592,1625971.615,train
9/16/24,895879.75,121152.49,343829,107099.79,1017032.24,450928.79,1467961.03,128541.3642,363847.1891,114288.7657,970729.6875,1106601.33,478438.6614,1582913.789,train
9/17/24,906572.35,107513.17,342956.95,106180.17,1014085.52,449137.12,1463222.64,131748.3557,343413.329,111317.7799,1012191.975,1149809.851,455056.6798,1601870.214,train
